10/10/2000,0.00199275
10/10/2000,0.00153525
10/10/2000,0.00144025
10/10/2000,0.00141625
10/10/2000,0.001581
10/10/2000,0.0017935
10/10/2000,0.00203975
10/10/2000,0.002228
10/10/2000,0.0022015
10/10/2000,0.0025425
10/10/2000,0.0025875
10/10/2000,0.0026675
10/10/2000,0.002695
10/10/2000,0.0029125
10/10/2000,0.003
10/10/2000,0.00329
10/10/2000,0.0033325
10/10/2000,0.003405
10/10/2000,0.00354
10/10/2000,0.0035875
10/10/2000,0.0031025
10/10/2000,0.00307
10/10/2000,0.002785
10/10/2000,0.0025425
10/10/2000,0.002421
10/10/2000,0.00190425
10/10/2000,0.0019545
10/10/2000,0.001824
10/10/2000,0.0018095
10/10/2000,0.001702
10/10/2000,0.001563
10/10/2000,0.00153275
10/10/2000,0.001397
10/10/2000,0.00129025
10/10/2000,0.00123225
10/10/2000,0.0010975
10/10/2000,0.00101375
10/10/2000,0.0010105
10/10/2000,0.0009355
10/10/2000,0.0008225
10/10/2000,0.0008005
10/10/2000,0.0007665
10/10/2000,0.0007375
10/10/2000,0.00070775
10/10/2000,0.00066925
10/10/2000,0.0006935
10/10/2000,0.00061675
10/10/2000,0.0005705
10/10/2000,0.00057075
10/10/2000,0.0005435
10/10/2000,0.0005095
10/10/2000,0.00049475
10/10/2000,0.000478
10/10/2000,0.00045925
10/10/2000,0.00044225
10/10/2000,0.00044175
10/10/2000,0.00041075
10/10/2000,0.00039025
10/10/2000,0.0003645
10/10/2000,0.00034175
10/10/2000,0.00033025
10/10/2000,0.00031925
10/10/2000,0.00030625
10/10/2000,0.000294
10/10/2000,0.000286
10/10/2000,0.00027425
10/10/2000,0.000267
10/10/2000,0.000251
10/10/2000,0.000239575
10/10/2000,0.00023795
10/10/2000,0.00022735
10/10/2000,0.000216175
10/10/2000,0.000205925
10/10/2000,0.000202325
10/10/2000,0.0001993
10/10/2000,0.00019245
10/10/2000,0.00019035
10/10/2000,0.00018705
10/10/2000,0.000180275
10/10/2000,0.00017735
10/10/2000,0.000174475
10/10/2000,0.0001751
10/10/2000,0.000171125
10/10/2000,0.000166525
10/10/2000,0.000157075
10/10/2000,0.000153375
10/10/2000,0.000156525
10/10/2000,0.000149125
10/10/2000,0.000143875
10/10/2000,0.0001404
10/10/2000,0.000139825
10/10/2000,0.000132525
10/10/2000,0.000128475
10/10/2000,0.000126025
10/10/2000,0.00012435
10/10/2000,0.000116
10/10/2000,0.0001167
10/10/2000,0.00011145
10/10/2000,0.00011185
10/10/2000,0.000107325
10/10/2000,0.000102525
10/10/2000,0.0001041
10/10/2000,0.000100375
10/10/2000,0.000097775
10/10/2000,0.0000913
10/10/2000,0.0000961
10/10/2000,0.000088825
10/10/2000,0.000087175
10/10/2000,0.000083625
10/10/2000,0.000082075
10/10/2000,0.000079
10/10/2000,0.000080275
10/10/2000,0.00007555
10/10/2000,0.000075475
10/10/2000,0.00007575
10/10/2000,0.0000707
10/10/2000,0.000070825
10/10/2000,0.0000696
10/10/2000,0.00006865
10/10/2000,0.0000715
10/10/2000,0.00006545
10/10/2000,0.00006345
10/10/2000,0.0000591
10/10/2000,0.000061075
10/10/2000,0.000061075
10/10/2000,0.00005955
10/10/2000,0.000057275
10/10/2000,0.000052775
10/10/2000,0.000054825
10/10/2000,0.00005335
10/10/2000,0.000051075
10/10/2000,0.000048325
10/10/2000,0.000048175
10/10/2000,0.00005115
10/10/2000,0.000044675
10/10/2000,0.000047225
10/10/2000,0.000042525
10/10/2000,0.0000409
10/10/2000,0.000041725
10/10/2000,0.0000402
10/10/2000,0.000038375
10/10/2000,0.000038425
10/10/2000,0.00003855
10/10/2000,0.000037225
10/10/2000,0.000039875
10/10/2000,0.000038475
10/10/2000,0.0000371
10/10/2000,0.00003735
10/10/2000,0.000041675
10/10/2000,0.00004065
10/10/2000,0.000038925
10/10/2000,0.0000427
10/10/2000,0.000041225
10/10/2000,0.0000368
10/10/2000,0.0000362
10/10/2000,0.000042225
10/10/2000,0.00003705
10/10/2000,0.000034725
10/10/2000,0.00004015
10/10/2000,0.000037875
10/10/2000,0.000039525
10/10/2000,0.000044225
10/10/2000,0.0000493
10/10/2000,0.000041175
10/10/2000,0.00004265
10/10/2000,0.00004325
10/10/2000,0.0000375
10/10/2000,0.000053575
10/10/2000,0.000042125
10/10/2000,0.000044225
10/10/2000,0.000047725
10/10/2000,0.0000501
10/10/2000,0.0000504
10/10/2000,0.00005005
10/10/2000,0.0000573
10/10/2000,0.000053225
10/10/2000,0.00006155
10/10/2000,0.00007325
10/10/2000,0.000065
10/10/2000,0.00005715
10/10/2000,0.000065975
10/10/2000,0.000060075
10/10/2000,0.00008635
10/10/2000,0.000065575
10/10/2000,0.000077525
10/10/2000,0.0000711
10/10/2000,0.00009985
10/10/2000,0.00007665
10/10/2000,0.000135275
10/10/2000,0.000144775
10/10/2000,0.000113275
10/10/2000,0.0001254
10/10/2000,0.0001964
10/10/2000,0.000153125
10/10/2000,0.0001392
10/10/2000,0.000200425
10/10/2000,0.00029725
10/10/2000,0.0005695
10/10/2000,0.0006675
10/10/2000,0.000265
10/10/2000,0.0014755
10/10/2000,0.00076
10/10/2000,0.00038425
10/10/2000,0.00030825
10/10/2000,0.0002073
10/10/2000,0.000212975
10/10/2000,0.00045125
10/10/2000,0.00041575
10/10/2000,0.0001888
10/10/2000,0.000316
10/10/2000,0.0003055
10/10/2000,0.00022825
10/10/2000,0.000189825
10/10/2000,0.00029175
10/10/2000,0.0006765
10/10/2000,0.0007265
10/10/2000,0.000226725
10/10/2000,0.0002183
10/10/2000,0.00026075
10/10/2000,0.0002895
10/10/2000,0.00029125
10/10/2000,0.000263
10/10/2000,0.00047375
10/10/2000,0.000217525
10/10/2000,0.0002805
10/10/2000,0.00042925
10/10/2000,0.00064525
10/10/2000,0.000181325
10/10/2000,0.0001722
10/10/2000,0.000215525
10/10/2000,0.000169875
10/10/2000,0.000483
10/10/2000,0.0001194
10/10/2000,0.00040925
10/10/2000,0.000036125
10/10/2000,0.000329
10/10/2000,0.0025175
10/10/2000,0.000041525
10/10/2000,0.000130325
10/10/2000,0.000481
10/10/2000,0.000244725
10/10/2000,0.00002485
10/10/2000,0.0000907
10/10/2000,0.00034
10/10/2000,0.0000461
10/10/2000,0.0005385
10/10/2000,0.0001786
10/10/2000,0.000078525
10/10/2000,0.00026325
10/10/2000,0.00060175
10/10/2000,0.00078225
10/10/2000,0.00053875
10/10/2000,0.000238925
10/10/2000,0.00035775
10/10/2000,0.00072525
10/10/2000,0.0001933
10/10/2000,0.00062575
10/10/2000,0.000623
10/10/2000,0.000058075
10/10/2000,0.0004495
10/10/2000,0.00000633
10/10/2000,0.0003215
10/10/2000,0.000048775
10/10/2000,0.000033225
10/10/2000,0.000241675
10/10/2000,0.000283
10/10/2000,0.00222025
10/10/2000,0.00037875
10/10/2000,0.00016295
10/10/2000,0.0002155
10/10/2000,5.31E-06
10/10/2000,0.00018025
10/10/2000,0.000554
10/10/2000,0.00514
10/10/2000,1.32E-05
10/10/2000,0.000027575
10/10/2000,0.00005545
10/10/2000,0.000119875
10/10/2000,0.00001046
10/10/2000,0.0010935
10/10/2000,0.0200975
10/10/2000,0.00039075
10/10/2000,0.002061
10/10/2000,0.000039525
10/10/2000,0.000476
